ID_Aluno,First_Name,Last_Name,Email,Gender,Age,Parent_Education_Level,Family_Income_Level
S2620,Ahmed,Smith,student1620@university.com,Female,22,High School,Medium
S2621,Sara,Jones,student1621@university.com,Female,23,,Medium
S2622,Emma,Davis,student1622@university.com,Female,18,Master's,Low
S2623,Maria,Williams,student1623@university.com,Male,19,Master's,Low
S2624,Emma,Jones,student1624@university.com,Female,18,,Medium
S2625,Omar,Smith,student1625@university.com,Male,21,Bachelor's,Low
S2626,Ali,Brown,student1626@university.com,Female,22,High School,Low
S2627,Ali,Johnson,student1627@university.com,Female,23,Bachelor's,Low
S2628,Omar,Davis,student1628@university.com,Female,21,Bachelor's,Low
S2629,Emma,Davis,student1629@university.com,Male,21,High School,Low
S2630,Omar,Brown,student1630@university.com,Male,19,PhD,High
S2631,John,Brown,student1631@university.com,Male,24,,Low
S2632,Liam,Smith,student1632@university.com,Female,21,Master's,Medium
S2633,Omar,Jones,student1633@university.com,Female,19,,High
S2634,Ahmed,Williams,student1634@university.com,Male,22,Bachelor's,High
S2635,Omar,Davis,student1635@university.com,Male,22,PhD,Medium
S2636,Ali,Davis,student1636@university.com,Female,23,PhD,High
S2637,Ahmed,Brown,student1637@university.com,Male,24,,Medium
S2638,Ali,Jones,student1638@university.com,Female,19,Bachelor's,Medium
S2639,Sara,Davis,student1639@university.com,Male,18,,High
S2640,Maria,Williams,student1640@university.com,Male,22,Master's,Low
S2641,Ali,Brown,student1641@university.com,Male,24,,Low
S2642,Ahmed,Williams,student1642@university.com,Female,23,Master's,Medium
S2643,Sara,Jones,student1643@university.com,Female,18,Bachelor's,Low
S2644,Ali,Davis,student1644@university.com,Male,22,,Low
S2645,John,Johnson,student1645@university.com,Female,22,Bachelor's,High
S2646,Omar,Davis,student1646@university.com,Female,23,PhD,Low
S2647,Maria,Jones,student1647@university.com,Female,23,,Low
S2648,Ali,Davis,student1648@university.com,Female,20,Master's,High
S2649,Sara,Davis,student1649@university.com,Male,21,,Low
S2650,John,Smith,student1650@university.com,Female,21,,High
S2651,Emma,Davis,student1651@university.com,Female,18,,Medium
S2652,Sara,Davis,student1652@university.com,Male,21,Master's,High
S2653,Omar,Williams,student1653@university.com,Female,18,Bachelor's,High
S2654,Sara,Johnson,student1654@university.com,Female,24,,Medium
S2655,John,Williams,student1655@university.com,Female,22,Bachelor's,High
S2656,Sara,Williams,student1656@university.com,Male,20,PhD,Medium
S2657,John,Brown,student1657@university.com,Male,20,,Medium
S2658,Ali,Smith,student1658@university.com,Female,22,High School,Medium
S2659,Liam,Williams,student1659@university.com,Female,23,High School,Low
S2660,John,Jones,student1660@university.com,Male,19,,High
S2661,John,Jones,student1661@university.com,Male,19,,Low
S2662,Maria,Davis,student1662@university.com,Male,21,,Low
S2663,John,Brown,student1663@university.com,Female,23,,Medium
S2664,John,Smith,student1664@university.com,Female,18,Master's,Low
S2665,Emma,Smith,student1665@university.com,Male,24,High School,Medium
S2666,Liam,Davis,student1666@university.com,Female,20,PhD,Medium
S2667,Ali,Jones,student1667@university.com,Female,21,High School,Medium
S2668,Omar,Johnson,student1668@university.com,Female,22,,Low
S2669,Maria,Brown,student1669@university.com,Female,23,,High
S2670,Emma,Davis,student1670@university.com,Female,20,High School,Medium
S2671,Ahmed,Brown,student1671@university.com,Female,18,PhD,Low
S2672,Liam,Jones,student1672@university.com,Female,18,,Low
S2673,Ali,Jones,student1673@university.com,Male,19,Master's,Medium
S2674,Ali,Johnson,student1674@university.com,Male,21,High School,Medium
S2675,Ahmed,Johnson,student1675@university.com,Male,22,,High
S2676,Omar,Smith,student1676@university.com,Male,20,High School,Low
S2677,John,Brown,student1677@university.com,Male,24,,High
S2678,Emma,Brown,student1678@university.com,Male,18,Bachelor's,Medium
S2679,Sara,Jones,student1679@university.com,Male,20,Bachelor's,Medium
S2680,Maria,Smith,student1680@university.com,Male,22,Master's,High
S2681,Sara,Davis,student1681@university.com,Male,20,PhD,High
S2682,Ahmed,Brown,student1682@university.com,Female,21,,Medium
S2683,Ali,Smith,student1683@university.com,Female,19,Bachelor's,Low
S2684,Omar,Smith,student1684@university.com,Male,20,,Low
S2685,Ali,Jones,student1685@university.com,Female,23,,Medium
S2686,Maria,Smith,student1686@university.com,Female,19,Master's,Low
S2687,Ali,Johnson,student1687@university.com,Male,22,Master's,Medium
S2688,Ali,Johnson,student1688@university.com,Male,19,Master's,Medium
S2689,Maria,Williams,student1689@university.com,Male,20,,Medium
S2690,Emma,Jones,student1690@university.com,Female,20,Bachelor's,Medium
S2691,Emma,Davis,student1691@university.com,Female,23,Master's,Low
S2692,Maria,Williams,student1692@university.com,Male,18,,Low
S2693,Omar,Johnson,student1693@university.com,Female,23,,Medium
S2694,Ahmed,Williams,student1694@university.com,Female,20,,Medium
S2695,Liam,Jones,student1695@university.com,Female,24,Master's,Low
S2696,Ali,Jones,student1696@university.com,Male,19,,Low
S2697,Omar,Smith,student1697@university.com,Female,23,PhD,Low
S2698,Ali,Brown,student1698@university.com,Female,23,,Medium
S2699,Liam,Smith,student1699@university.com,Female,24,High School,Medium
S2700,Ahmed,Jones,student1700@university.com,Female,24,Master's,Low
S2701,Emma,Johnson,student1701@university.com,Female,24,Master's,Medium
S2702,Omar,Davis,student1702@university.com,Female,18,High School,Medium
S2703,John,Johnson,student1703@university.com,Female,20,Bachelor's,Medium
S2704,John,Smith,student1704@university.com,Male,20,High School,High
S2705,Liam,Davis,student1705@university.com,Male,22,Bachelor's,Low
S2706,John,Jones,student1706@university.com,Female,18,,Low
S2707,Emma,Johnson,student1707@university.com,Male,22,Master's,Medium
S2708,Liam,Jones,student1708@university.com,Female,22,Bachelor's,High
S2709,Emma,Davis,student1709@university.com,Female,22,High School,Medium
S2710,Ahmed,Davis,student1710@university.com,Female,21,,Low
S2711,Ali,Johnson,student1711@university.com,Male,22,High School,High
S2712,Ahmed,Jones,student1712@university.com,Female,23,,Medium
S2713,Ahmed,Williams,student1713@university.com,Female,19,PhD,Medium
S2714,Emma,Jones,student1714@university.com,Male,23,,Medium
S2715,Liam,Davis,student1715@university.com,Male,23,Bachelor's,Low
S2716,Liam,Jones,student1716@university.com,Female,20,PhD,Medium
S2717,John,Smith,student1717@university.com,Male,21,,Medium
S2718,Sara,Williams,student1718@university.com,Male,22,,High
S2719,Ali,Brown,student1719@university.com,Female,20,,Low
S2720,Emma,Smith,student1720@university.com,Female,18,Master's,Medium
S2721,John,Brown,student1721@university.com,Female,18,Master's,Medium
S2722,Omar,Johnson,student1722@university.com,Male,20,Master's,High
S2723,Sara,Brown,student1723@university.com,Male,19,PhD,Low
S2724,Sara,Jones,student1724@university.com,Male,20,Master's,Medium
S2725,Emma,Brown,student1725@university.com,Female,20,PhD,Medium
S2726,Maria,Davis,student1726@university.com,Male,21,Master's,Medium
S2727,Ali,Smith,student1727@university.com,Male,18,,High
S2728,Sara,Smith,student1728@university.com,Female,18,PhD,Medium
S2729,Emma,Brown,student1729@university.com,Female,22,Master's,Medium
S2730,Emma,Smith,student1730@university.com,Female,23,,Medium
S2731,John,Davis,student1731@university.com,Male,20,Master's,Low
S2732,Omar,Smith,student1732@university.com,Female,20,High School,Low
S2733,Maria,Brown,student1733@university.com,Male,19,High School,Low
S2734,Ali,Williams,student1734@university.com,Male,24,,Medium
S2735,Liam,Williams,student1735@university.com,Female,24,Master's,Low
S2736,Ahmed,Johnson,student1736@university.com,Female,18,,Medium
S2737,Omar,Smith,student1737@university.com,Female,19,,Low
S2738,Omar,Brown,student1738@university.com,Female,21,,Medium
S2739,John,Smith,student1739@university.com,Female,22,High School,Low
S2740,Liam,Jones,student1740@university.com,Male,19,,Low
S2741,Sara,Davis,student1741@university.com,Male,18,Master's,Low
S2742,Sara,Smith,student1742@university.com,Male,21,Bachelor's,High
S2743,John,Smith,student1743@university.com,Female,20,Master's,Low
S2744,Emma,Williams,student1744@university.com,Male,21,High School,Low
S2745,Sara,Davis,student1745@university.com,Female,23,,High
S2746,Maria,Brown,student1746@university.com,Female,19,Master's,Medium
S2747,Ali,Smith,student1747@university.com,Male,18,,Medium
S2748,Omar,Williams,student1748@university.com,Male,19,,High
S2749,Omar,Johnson,student1749@university.com,Female,20,,Medium
S2750,Maria,Davis,student1750@university.com,Male,24,High School,Medium
S2751,Liam,Williams,student1751@university.com,Female,20,Bachelor's,Medium
S2752,Sara,Williams,student1752@university.com,Male,18,,Medium
S2753,Omar,Williams,student1753@university.com,Male,23,Master's,High
S2754,Ahmed,Smith,student1754@university.com,Male,22,Bachelor's,High
S2755,Liam,Smith,student1755@university.com,Male,21,Master's,Medium
S2756,Ali,Johnson,student1756@university.com,Male,21,PhD,Low
S2757,Ali,Jones,student1757@university.com,Female,20,High School,High
S2758,Omar,Jones,student1758@university.com,Male,19,,Low
S2759,John,Jones,student1759@university.com,Male,24,,Low
S2760,Liam,Davis,student1760@university.com,Male,19,Bachelor's,Low
S2761,Omar,Davis,student1761@university.com,Female,23,PhD,Low
S2762,John,Johnson,student1762@university.com,Female,22,,Medium
S2763,Omar,Davis,student1763@university.com,Female,19,PhD,Low
S2764,Ahmed,Jones,student1764@university.com,Female,21,Bachelor's,Low
S2765,Liam,Jones,student1765@university.com,Female,24,Master's,Low
S2766,Emma,Williams,student1766@university.com,Male,19,,Low
S2767,Ali,Davis,student1767@university.com,Male,24,PhD,Medium
S2768,Omar,Smith,student1768@university.com,Male,22,High School,Medium
S2769,Ahmed,Smith,student1769@university.com,Female,21,Bachelor's,Medium
S2770,John,Williams,student1770@university.com,Female,24,,Medium
S2771,John,Williams,student1771@university.com,Male,19,Master's,Low
S2772,Ali,Williams,student1772@university.com,Female,21,High School,Medium
S2773,Maria,Smith,student1773@university.com,Female,20,Bachelor's,Medium
S2774,Omar,Jones,student1774@university.com,Female,20,Bachelor's,Low
S2775,Liam,Williams,student1775@university.com,Male,23,High School,Medium
S2776,Sara,Johnson,student1776@university.com,Male,20,High School,Low
S2777,John,Williams,student1777@university.com,Female,19,Master's,Low
S2778,Liam,Brown,student1778@university.com,Female,22,,Medium
S2779,Liam,Williams,student1779@university.com,Female,21,Bachelor's,Low
S2780,Emma,Smith,student1780@university.com,Female,24,High School,Low
S2781,Liam,Davis,student1781@university.com,Male,18,,Low
S2782,Liam,Williams,student1782@university.com,Female,20,,Low
S2783,Emma,Davis,student1783@university.com,Male,20,Bachelor's,Low
S2784,John,Brown,student1784@university.com,Male,18,Master's,Medium
S2785,Liam,Johnson,student1785@university.com,Male,24,Master's,Low
S2786,Maria,Davis,student1786@university.com,Female,24,PhD,High
S2787,Maria,Jones,student1787@university.com,Male,18,Master's,High
S2788,Ahmed,Williams,student1788@university.com,Male,24,,Medium
S2789,Emma,Brown,student1789@university.com,Female,19,Master's,Low
S2790,Ahmed,Brown,student1790@university.com,Female,24,PhD,High
S2791,Emma,Davis,student1791@university.com,Female,21,Bachelor's,Medium
S2792,Omar,Johnson,student1792@university.com,Male,24,Master's,Low
S2793,Omar,Smith,student1793@university.com,Female,20,PhD,Medium
S2794,Liam,Williams,student1794@university.com,Male,22,Master's,Low
S2795,Sara,Brown,student1795@university.com,Male,19,Master's,Medium
S2796,Omar,Johnson,student1796@university.com,Female,19,,Medium
S2797,Sara,Jones,student1797@university.com,Male,24,PhD,Low
S2798,Omar,Brown,student1798@university.com,Male,22,Master's,Low
S2799,Ali,Johnson,student1799@university.com,Male,22,Bachelor's,High
S2800,Omar,Smith,student1800@university.com,Male,23,PhD,Medium
S2801,Ahmed,Smith,student1801@university.com,Female,22,,Low
S2802,John,Brown,student1802@university.com,Male,24,PhD,Medium
S2803,Liam,Brown,student1803@university.com,Female,24,Master's,Low
S2804,Ahmed,Davis,student1804@university.com,Male,18,Master's,High
S2805,John,Williams,student1805@university.com,Male,20,PhD,Medium
S2806,Maria,Johnson,student1806@university.com,Female,23,Bachelor's,High
S2807,Ahmed,Brown,student1807@university.com,Male,24,PhD,High
S2808,Maria,Williams,student1808@university.com,Male,18,Master's,High
S2809,Sara,Davis,student1809@university.com,Male,23,Master's,Low
S2810,Sara,Williams,student1810@university.com,Male,20,,High
S2811,Ali,Brown,student1811@university.com,Male,23,Bachelor's,Low
S2812,Omar,Smith,student1812@university.com,Male,18,,Low
S2813,Ahmed,Johnson,student1813@university.com,Female,21,Master's,Low
S2814,Maria,Johnson,student1814@university.com,Female,24,Bachelor's,Medium
S2815,John,Smith,student1815@university.com,Female,20,Bachelor's,Medium
S2816,Sara,Brown,student1816@university.com,Male,19,,Medium
S2817,Omar,Johnson,student1817@university.com,Male,20,PhD,High
S2818,Sara,Brown,student1818@university.com,Male,20,PhD,Medium
S2819,John,Davis,student1819@university.com,Female,20,,Medium
S2820,Omar,Brown,student1820@university.com,Male,21,Bachelor's,Medium
S2821,Omar,Williams,student1821@university.com,Female,24,Bachelor's,Medium
S2822,Maria,Smith,student1822@university.com,Male,18,Bachelor's,Medium
S2823,Maria,Brown,student1823@university.com,Male,24,PhD,High
S2824,Ahmed,Davis,student1824@university.com,Male,19,Master's,Low
S2825,Ahmed,Jones,student1825@university.com,Female,18,Bachelor's,Medium
S2826,Emma,Smith,student1826@university.com,Male,23,Bachelor's,Low
S2827,Liam,Johnson,student1827@university.com,Female,23,High School,Medium
S2828,Emma,Williams,student1828@university.com,Male,23,,High
S2829,Ali,Johnson,student1829@university.com,Male,18,PhD,Low
S2830,Sara,Davis,student1830@university.com,Female,22,High School,High
S2831,Ahmed,Davis,student1831@university.com,Male,21,Master's,Medium
S2832,Maria,Johnson,student1832@university.com,Male,22,,Medium
S2833,John,Smith,student1833@university.com,Male,24,Master's,Medium
S2834,Maria,Johnson,student1834@university.com,Male,23,,Low
S2835,Sara,Brown,student1835@university.com,Female,21,,High
S2836,Emma,Johnson,student1836@university.com,Female,18,Bachelor's,Low
S2837,Maria,Williams,student1837@university.com,Male,23,Bachelor's,Medium
S2838,Liam,Williams,student1838@university.com,Male,18,Master's,High
S2839,Ali,Jones,student1839@university.com,Female,21,Master's,Low
S2840,Sara,Williams,student1840@university.com,Male,18,Master's,Medium
S2841,Emma,Johnson,student1841@university.com,Female,18,Master's,Low
S2842,Liam,Williams,student1842@university.com,Male,19,,Low
S2843,John,Smith,student1843@university.com,Female,24,High School,Low
S2844,Emma,Williams,student1844@university.com,Female,22,High School,High
S2845,Omar,Brown,student1845@university.com,Female,22,,Medium
S2846,Liam,Smith,student1846@university.com,Female,22,Master's,Low
S2847,Liam,Jones,student1847@university.com,Male,20,,High
S2848,Ali,Brown,student1848@university.com,Male,19,,Low
S2849,Sara,Johnson,student1849@university.com,Female,23,High School,Medium
S2850,John,Johnson,student1850@university.com,Female,23,,Medium
S2851,Ali,Johnson,student1851@university.com,Female,23,PhD,Medium
S2852,Emma,Brown,student1852@university.com,Female,22,Master's,Low
S2853,Ali,Brown,student1853@university.com,Male,24,Master's,Medium
S2854,Liam,Brown,student1854@university.com,Female,22,,High
S2855,Sara,Smith,student1855@university.com,Female,24,,Low
S2856,Ahmed,Davis,student1856@university.com,Female,19,,Low
S2857,Ali,Smith,student1857@university.com,Female,24,Master's,High
S2858,Omar,Johnson,student1858@university.com,Female,18,,Low
S2859,Ali,Davis,student1859@university.com,Female,22,,Low
S2860,Emma,Williams,student1860@university.com,Female,23,High School,Low
S2861,Emma,Johnson,student1861@university.com,Male,18,Master's,Low
S2862,John,Jones,student1862@university.com,Female,22,High School,Medium
S2863,Emma,Smith,student1863@university.com,Female,21,High School,Low
